model_id,group,item,factor,loading
policy_legitimacy,pooled,w6sgq13,MR1,0.6055286681313226
policy_legitimacy,pooled,w6sgq16,MR1,0.8873269632077119
policy_legitimacy,pooled,w6sgq17,MR1,0.8920072615125676
