model_id,invariance_level,converged,chisq,df,pvalue,cfi,tli,rmsea,srmr,aic,bic
policy_legitimacy,configural,TRUE,3.079581034626244e-11,0,NA,0.9999999999999967,1,0,1.8768444568189812e-8,58424.04792465527,59131.524538879654
policy_legitimacy,metric,TRUE,118.07720482428331,20,6.661338147750939e-16,0.9894238855154948,0.9825494111005664,0.07583804288498752,0.03815628716716991,58502.12512947952,59066.677175173725
policy_legitimacy,scalar,TRUE,529.9928625134297,40,0,0.9471618239955246,0.9564085047963078,0.11986239631176845,0.0639807795648201,58874.04078716867,59295.66826433269
